material_id,name,formula
mp-2233123,KMgMn2Cr2O10 (mp-2233123),KMgMn2Cr2O10
mp-2233146,K2La2MgTi3O10 (mp-2233146),K2La2MgTi3O10
mp-2233157,MgFe2(CoO2)4 (mp-2233157),MgFe2(CoO2)4
mp-2233162,KMgMn2(MoO5)2 (mp-2233162),KMgMn2(MoO5)2
mp-2233197,MgMn5O9F (mp-2233197),MgMn5O9F
mp-2233214,RbMgV4O10 (mp-2233214),RbMgV4O10
mp-2233216,MgTi2(FeO2)4 (mp-2233216),MgTi2(FeO2)4
mp-2233657,MgMn3SnO8 (mp-2233657),MgMn3SnO8
mp-2233708,Mg(BiO2)4 (mp-2233708),Mg(BiO2)4
mp-2233724,La2MgV2O8 (mp-2233724),La2MgV2O8
mp-2233736,MgTiMn3O8 (mp-2233736),MgTiMn3O8
mp-2233743,Sm2MgTi2(ClO3)2 (mp-2233743),Sm2MgTi2(ClO3)2
mp-2233751,La2MgV2O8 (mp-2233751),La2MgV2O8
mp-2233754,Mg(CoO2)4 (mp-2233754),Mg(CoO2)4
mp-2233834,MgFe4(O3F)2 (mp-2233834),MgFe4(O3F)2
mp-2233846,CsMgAl(MoO4)2 (mp-2233846),CsMgAl(MoO4)2
mp-2233886,MgMn3FeO8 (mp-2233886),MgMn3FeO8
mp-2233893,MgMn3TeO8 (mp-2233893),MgMn3TeO8
mp-2233925,Mg(NiO2)4 (mp-2233925),Mg(NiO2)4
mp-2234075,MgScNi2SbO6 (mp-2234075),MgScNi2SbO6
mp-2234083,MgNb2(SCl)4 (mp-2234083),MgNb2(SCl)4
mp-2234661,MnPO4 (mp-2234661),MnPO4
mp-2234676,MgV6O15 (mp-2234676),MgV6O15
mp-2234827,MgFe4(PO4)4 (mp-2234827),MgFe4(PO4)4
mp-2234874,MgFe4(PO4)4 (mp-2234874),MgFe4(PO4)4
mp-2234965,Mn2ZnO4 (mp-2234965),Mn2ZnO4
mp-2235089,V4ZnO10 (mp-2235089),V4ZnO10
mp-2235195,MgV8(PO4)12 (mp-2235195),MgV8(PO4)12
mp-2235359,WO3 (mp-2235359),WO3
mp-22355,Sr2InSbO6 (mp-22355),Sr2InSbO6
mp-2236358,MgFe4(PO3)12 (mp-2236358),MgFe4(PO3)12
mp-2236380,Mn2ZnO4 (mp-2236380),Mn2ZnO4
mp-2236419,FePO4 (mp-2236419),FePO4
mp-2234085,MgScNi2SbO6 (mp-2234085),MgScNi2SbO6
mp-2234097,Ba2ErMgNbO6 (mp-2234097),Ba2ErMgNbO6
mp-2234106,MgV6O15 (mp-2234106),MgV6O15
mp-2234182,MgV8(PO4)12 (mp-2234182),MgV8(PO4)12
mp-2234205,MgV8(PO4)12 (mp-2234205),MgV8(PO4)12
mp-2234217,FePO4 (mp-2234217),FePO4
mp-2234285,TiMnO3 (mp-2234285),TiMnO3
mp-2234288,MgCo4(PO3)12 (mp-2234288),MgCo4(PO3)12
mp-2234300,MgFe4(PO3)12 (mp-2234300),MgFe4(PO3)12
mp-2234316,MgCr6O16 (mp-2234316),MgCr6O16
mp-2234608,MgCo4(PO3)12 (mp-2234608),MgCo4(PO3)12
mp-2234625,FePO4 (mp-2234625),FePO4
mp-2236422,V5CoO12 (mp-2236422),V5CoO12
mp-2236644,NbVO5 (mp-2236644),NbVO5
mp-2236758,Y6MgMn6O18 (mp-2236758),Y6MgMn6O18
mp-2236764,MgV28O70 (mp-2236764),MgV28O70
mp-2236954,CoOF (mp-2236954),CoOF
mp-2237148,MgV28O70 (mp-2237148),MgV28O70
mp-2237154,Cr(GeO3)2 (mp-2237154),Cr(GeO3)2
mp-2237160,Fe4As2O11 (mp-2237160),Fe4As2O11
mp-2237174,Co2HgO4 (mp-2237174),Co2HgO4
mp-2237270,MgFe4(PO4)4 (mp-2237270),MgFe4(PO4)4
mp-22391,Sr3V2O7 (mp-22391),Sr3V2O7
mp-22398,FeF3 (mp-22398),FeF3
mp-2239829,MgMoW2(Se2S)2 (mp-2239829),MgMoW2(Se2S)2
mp-2239832,MgMoW2(SeS2)2 (mp-2239832),MgMoW2(SeS2)2
mp-2240057,MgTe2Mo2W(SeS)2 (mp-2240057),MgTe2Mo2W(SeS)2
mp-2240058,MgNb2(I3O)2 (mp-2240058),MgNb2(I3O)2
mp-2240072,BaMgMn2O5 (mp-2240072),BaMgMn2O5
mp-2240080,MgTl2(FeS2)2 (mp-2240080),MgTl2(FeS2)2
mp-2240100,MgTe2Mo2W(SeS)2 (mp-2240100),MgTe2Mo2W(SeS)2
mp-2240101,MgTe2MoW2(SeS)2 (mp-2240101),MgTe2MoW2(SeS)2
mp-2240134,Ba2NdMgNbO6 (mp-2240134),Ba2NdMgNbO6
mp-2240166,MgCu2(O2F)2 (mp-2240166),MgCu2(O2F)2
mp-2240167,MgV2(AuS2)2 (mp-2240167),MgV2(AuS2)2
mp-2240210,K3MgMnO4 (mp-2240210),K3MgMnO4
mp-2240226,MgMo2W(SeS2)2 (mp-2240226),MgMo2W(SeS2)2
mp-2240230,MgW2(OF)4 (mp-2240230),MgW2(OF)4
mp-2240242,MgFe(CoO3)2 (mp-2240242),MgFe(CoO3)2
mp-2240244,MgVSnO4 (mp-2240244),MgVSnO4
mp-2240259,LaMgCrMoO6 (mp-2240259),LaMgCrMoO6
mp-2240275,MgFe2(NiO3)2 (mp-2240275),MgFe2(NiO3)2
mp-2240281,MgW2(OF)4 (mp-2240281),MgW2(OF)4
mp-2240324,NaMgTi2BiO6 (mp-2240324),NaMgTi2BiO6
mp-2240335,K2Mg(FeS2)2 (mp-2240335),K2Mg(FeS2)2
mp-2240347,MgMoW2(Se2S)2 (mp-2240347),MgMoW2(Se2S)2
mp-2240370,Na3MgMo(OF)3 (mp-2240370),Na3MgMo(OF)3
mp-2240373,Eu2MgCuO4 (mp-2240373),Eu2MgCuO4
mp-2240405,MgMn2(AgO3)2 (mp-2240405),MgMn2(AgO3)2
mp-2240417,Na2Mg(BiO3)2 (mp-2240417),Na2Mg(BiO3)2
mp-2239929,Sr2MgCuC(NO)2 (mp-2239929),Sr2MgCuC(NO)2
mp-2239931,MgMo3(Se2S)2 (mp-2239931),MgMo3(Se2S)2
mp-2239938,MgTe2Mo3(SeS)2 (mp-2239938),MgTe2Mo3(SeS)2
mp-2239943,KMgNiIO6 (mp-2239943),KMgNiIO6
mp-2239949,MgFe(CoO3)2 (mp-2239949),MgFe(CoO3)2
mp-2239950,MgFeCu2SnS4 (mp-2239950),MgFeCu2SnS4
mp-2239955,MgMo2W(Se2S)2 (mp-2239955),MgMo2W(Se2S)2
mp-2239961,MgFeCu2SnS4 (mp-2239961),MgFeCu2SnS4
mp-2239994,MgTe2MoW2(SeS)2 (mp-2239994),MgTe2MoW2(SeS)2
mp-2239997,MgW2(BrO)4 (mp-2239997),MgW2(BrO)4
mp-2240000,Mg(TiS2)3 (mp-2240000),Mg(TiS2)3
mp-2240030,MgTi2(FeO3)2 (mp-2240030),MgTi2(FeO3)2
mp-2239834,RbMgSbO3 (mp-2239834),RbMgSbO3
mp-2239842,MgMo2HO6 (mp-2239842),MgMo2HO6
mp-2239848,BaYMgTiCuO5 (mp-2239848),BaYMgTiCuO5
mp-2239851,MgSbS2NCl6 (mp-2239851),MgSbS2NCl6
mp-2239856,Rb2Mg(FeS2)2 (mp-2239856),Rb2Mg(FeS2)2
mp-2239868,Ba2MgFeWO6 (mp-2239868),Ba2MgFeWO6
mp-2239875,MgMo3(SeS2)2 (mp-2239875),MgMo3(SeS2)2
mp-2239885,MgTe4Mo2WS2 (mp-2239885),MgTe4Mo2WS2
mp-2239891,MgMn(CoO3)2 (mp-2239891),MgMn(CoO3)2
mp-2239894,MgMo2W(Se2S)2 (mp-2239894),MgMo2W(Se2S)2
mp-2239906,MgMo(WS3)2 (mp-2239906),MgMo(WS3)2
mp-2239918,MgTe2MoW2(SeS)2 (mp-2239918),MgTe2MoW2(SeS)2
mp-2240448,MgTe4Mo2WS2 (mp-2240448),MgTe4Mo2WS2
mp-2240456,K2Mg(CoO2)2 (mp-2240456),K2Mg(CoO2)2
mp-2240907,Ba2SmMgCu3O7 (mp-2240907),Ba2SmMgCu3O7
mp-2240909,Tb2MgW2(ClO4)2 (mp-2240909),Tb2MgW2(ClO4)2
mp-2240924,MgV4O10 (mp-2240924),MgV4O10
mp-2240925,MgMn4(OF2)4 (mp-2240925),MgMn4(OF2)4
mp-2240926,Ho2MgCr2O8 (mp-2240926),Ho2MgCr2O8
mp-2240936,MgMnRe2(HO5)2 (mp-2240936),MgMnRe2(HO5)2
mp-2240947,K4MgV2(AgS4)2 (mp-2240947),K4MgV2(AgS4)2
mp-2240961,MgCo2(WO4)2 (mp-2240961),MgCo2(WO4)2
mp-2240965,Mg(CoO2)4 (mp-2240965),Mg(CoO2)4
mp-2240967,MgCr2(HgO4)2 (mp-2240967),MgCr2(HgO4)2
mp-2240968,MgV2(CoO4)2 (mp-2240968),MgV2(CoO4)2
mp-2240973,Ba2HoMgCu3O7 (mp-2240973),Ba2HoMgCu3O7
mp-2240836,MgCo4OF11 (mp-2240836),MgCo4OF11
mp-2240846,MgMnVP2(O4F)2 (mp-2240846),MgMnVP2(O4F)2
mp-2240852,MgNi4(OF2)4 (mp-2240852),MgNi4(OF2)4
mp-2240855,MgCo3BiO8 (mp-2240855),MgCo3BiO8
mp-2240859,MgCr4(CuS4)2 (mp-2240859),MgCr4(CuS4)2
mp-2240865,MgTlV4O10 (mp-2240865),MgTlV4O10
mp-2240868,MgMo2H4(Cl2O3)2 (mp-2240868),MgMo2H4(Cl2O3)2
mp-2240875,MgMo2H4(Cl2O3)2 (mp-2240875),MgMo2H4(Cl2O3)2
mp-2240887,MgCd2(CoO2)4 (mp-2240887),MgCd2(CoO2)4
mp-2240894,MgV3CrO10 (mp-2240894),MgV3CrO10
mp-2240896,MgVFeP2(O4F)2 (mp-2240896),MgVFeP2(O4F)2
mp-2240906,MgScMo3O8 (mp-2240906),MgScMo3O8
mp-2240486,MgMo2W(SeS2)2 (mp-2240486),MgMo2W(SeS2)2
mp-2240501,MgTe2MoW2(SeS)2 (mp-2240501),MgTe2MoW2(SeS)2
mp-2240513,MgTe2Mo2W(SeS)2 (mp-2240513),MgTe2Mo2W(SeS)2
mp-2240518,MgMo2W(SeS2)2 (mp-2240518),MgMo2W(SeS2)2
mp-2240539,MgTi(CuS)4 (mp-2240539),MgTi(CuS)4
mp-2240585,MgCr2(ClO)4 (mp-2240585),MgCr2(ClO)4
mp-2240606,MgMoW2(Se2S)2 (mp-2240606),MgMoW2(Se2S)2
mp-2240631,MgTi(CoO3)2 (mp-2240631),MgTi(CoO3)2
mp-2240667,MgTe2MoW2(SeS)2 (mp-2240667),MgTe2MoW2(SeS)2
mp-2240693,MgFe2(AgO2)2 (mp-2240693),MgFe2(AgO2)2
mp-2240808,MgRe2(WO6)2 (mp-2240808),MgRe2(WO6)2
mp-2240833,MgMn4O8 (mp-2240833),MgMn4O8
mp-2240976,Lu2MgNb2O8 (mp-2240976),Lu2MgNb2O8
mp-2240985,MgMn3NiO8 (mp-2240985),MgMn3NiO8
mp-2240989,Ba2SmMgSbO6 (mp-2240989),Ba2SmMgSbO6
mp-2240990,Sr2GdMgCu2RuO8 (mp-2240990),Sr2GdMgCu2RuO8
mp-2240995,MgCu3(TeO5)2 (mp-2240995),MgCu3(TeO5)2
mp-2241016,Nd2MgCr2O8 (mp-2241016),Nd2MgCr2O8
mp-2241022,Lu4MgTi2O10 (mp-2241022),Lu4MgTi2O10
mp-2241034,MgNbTlO3 (mp-2241034),MgNbTlO3
mp-2241054,MgCu4Ag2(PS4)2 (mp-2241054),MgCu4Ag2(PS4)2
mp-2241055,Ba2ErMg(CuO2)4 (mp-2241055),Ba2ErMg(CuO2)4
mp-2241060,MgMn2V2(BiO5)2 (mp-2241060),MgMn2V2(BiO5)2
mp-2241072,MgV3CrO10 (mp-2241072),MgV3CrO10
mp-2241082,MgTe3WO12 (mp-2241082),MgTe3WO12
mp-2241091,MgV3CrO10 (mp-2241091),MgV3CrO10
mp-2241108,MgNi4(PS)4 (mp-2241108),MgNi4(PS)4
mp-2241110,MgFe2(CoO2)4 (mp-2241110),MgFe2(CoO2)4
mp-2241115,MgCuBi(WO4)2 (mp-2241115),MgCuBi(WO4)2
mp-2241129,Ba2YMgFe3O8 (mp-2241129),Ba2YMgFe3O8
mp-2241177,KMgCo2(MoO5)2 (mp-2241177),KMgCo2(MoO5)2
mp-2241182,MgFe4O5F3 (mp-2241182),MgFe4O5F3
mp-2241191,Ba2LuMgNbO6 (mp-2241191),Ba2LuMgNbO6
mp-2241218,Ba2PrMg(CuO2)4 (mp-2241218),Ba2PrMg(CuO2)4
mp-2241238,Sr4MgV2Fe2(AsO3)2 (mp-2241238),Sr4MgV2Fe2(AsO3)2
mp-2241251,La2Mg(CuO2)4 (mp-2241251),La2Mg(CuO2)4
mp-2241253,MgSbN(OF3)2 (mp-2241253),MgSbN(OF3)2
mp-2241254,MgCo4NiO8 (mp-2241254),MgCo4NiO8
mp-2242040,MgFe2(ClO)2 (mp-2242040),MgFe2(ClO)2
mp-2242068,Ba2GdMgSbO6 (mp-2242068),Ba2GdMgSbO6
mp-2242069,MgTe4Mo2WS2 (mp-2242069),MgTe4Mo2WS2
mp-2242070,MgTe4Mo3S2 (mp-2242070),MgTe4Mo3S2
mp-2242114,MgTe4Mo2WS2 (mp-2242114),MgTe4Mo2WS2
mp-2242123,MgNbTlBr4O (mp-2242123),MgNbTlBr4O
mp-2242140,Ba2MgCoMoO6 (mp-2242140),Ba2MgCoMoO6
mp-2242142,BaMgBi2O5 (mp-2242142),BaMgBi2O5
mp-2242185,MgMo2W(Se2S)2 (mp-2242185),MgMo2W(Se2S)2
mp-2242231,Ho2MgMo2(ClO4)2 (mp-2242231),Ho2MgMo2(ClO4)2
mp-2242239,MgFe2Si2SbO9 (mp-2242239),MgFe2Si2SbO9
mp-2242240,MgCo(NiO2)4 (mp-2242240),MgCo(NiO2)4
mp-2242272,MgTe2Mo3W(Se2S)2 (mp-2242272),MgTe2Mo3W(Se2S)2
mp-2242292,MgTe4Mo3W(SeS)2 (mp-2242292),MgTe4Mo3W(SeS)2
mp-2242293,MgTe2Mo2W2(Se2S)2 (mp-2242293),MgTe2Mo2W2(Se2S)2
mp-2242317,MgCoCuO2 (mp-2242317),MgCoCuO2
mp-22427,BaSr(FeO2)4 (mp-22427),BaSr(FeO2)4
mp-22443,VInO4 (mp-22443),VInO4
mp-22456,Ba2Tb2Co4O11 (mp-22456),Ba2Tb2Co4O11
mp-22474,Na(CoO2)2 (mp-22474),Na(CoO2)2
mp-2250,ZrNi2 (mp-2250),ZrNi2
mp-22526,LiCoO2 (mp-22526),LiCoO2
mp-22533,Ca3MnNiO6 (mp-22533),Ca3MnNiO6
mp-22584,LiMn2O4 (mp-22584),LiMn2O4
mp-2241265,MgVFeP2(O4F)2 (mp-2241265),MgVFeP2(O4F)2
mp-2241283,MgTe3WO12 (mp-2241283),MgTe3WO12
mp-2241328,Ba2TmMg(CuO2)4 (mp-2241328),Ba2TmMg(CuO2)4
mp-2241337,MgRe2(SbO6)2 (mp-2241337),MgRe2(SbO6)2
mp-2241357,KMgAl(MoO4)2 (mp-2241357),KMgAl(MoO4)2
mp-2241547,Na6MgV2(SO3)2 (mp-2241547),Na6MgV2(SO3)2
mp-22417,LiNiPO4 (mp-22417),LiNiPO4
mp-2241896,MgCuTeO4 (mp-2241896),MgCuTeO4
mp-2241898,Sr2MgCu(IO)2 (mp-2241898),Sr2MgCu(IO)2
mp-2242022,MgCrPtO2 (mp-2242022),MgCrPtO2
mp-2242023,MgVBr2O (mp-2242023),MgVBr2O
mp-2242035,Ba2YMgCu3O7 (mp-2242035),Ba2YMgCu3O7
mp-22586,EuCrO4 (mp-22586),EuCrO4
mp-22592,CaTi4(CuO4)3 (mp-22592),CaTi4(CuO4)3
mp-22902,LiBi (mp-22902),LiBi
mp-22942,BaBiO3 (mp-22942),BaBiO3
mp-22974,MoCl4O (mp-22974),MoCl4O
mp-22987,BiIO (mp-22987),BiIO
mp-23,Ni (mp-23),Ni
mp-23018,BiSbO4 (mp-23018),BiSbO4
mp-23054,NaBiO3 (mp-23054),NaBiO3
mp-23105,Sr3Fe2Br2O5 (mp-23105),Sr3Fe2Br2O5
mp-23111,Mg2VBiO6 (mp-23111),Mg2VBiO6
mp-23123,FeMoClO4 (mp-23123),FeMoClO4
mp-23129,Ba2Cu3(BrO2)2 (mp-23129),Ba2Cu3(BrO2)2
mp-23137,Ba2YBiO6 (mp-23137),Ba2YBiO6
mp-23637,VBiPbO5 (mp-23637),VBiPbO5
mp-23689,Na2CoH8(SO6)2 (mp-23689),Na2CoH8(SO6)2
mp-2383052,WO3 (mp-2383052),WO3
mp-23871,CsMnP3HO10 (mp-23871),CsMnP3HO10
mp-23895,MnPH2O5 (mp-23895),MnPH2O5
mp-23955,CuH2SeO5 (mp-23955),CuH2SeO5
mp-24133,K2NiH12(SO7)2 (mp-24133),K2NiH12(SO7)2
mp-2422872,WOF4 (mp-2422872),WOF4
mp-2422943,WSCl4 (mp-2422943),WSCl4
mp-24350,K2CoH8(CO5)2 (mp-24350),K2CoH8(CO5)2
mp-24573,K2NiH8(CO5)2 (mp-24573),K2NiH8(CO5)2
mp-246,TiF3 (mp-246),TiF3
mp-23152,Bi (mp-23152),Bi
mp-23208,UCl3 (mp-23208),UCl3
mp-23211,PrCl3 (mp-23211),PrCl3
mp-23250,UCl6 (mp-23250),UCl6
mp-23329,Bi2WO6 (mp-23329),Bi2WO6
mp-23427,Ti3(BiO3)4 (mp-23427),Ti3(BiO3)4
mp-2343,Mg2Sn (mp-2343),Mg2Sn
mp-23482,BaBiO3 (mp-23482),BaBiO3
mp-2348641,LiNiO2 (mp-2348641),LiNiO2
mp-2352131,KFeO2 (mp-2352131),KFeO2
mp-23548,AgBiO3 (mp-23548),AgBiO3
mp-23621,NaBi(PO3)4 (mp-23621),NaBi(PO3)4
mp-22608,CaVO3 (mp-22608),CaVO3
mp-22614,NaFe(GeO3)2 (mp-22614),NaFe(GeO3)2
mp-22618,Y(CuO2)2 (mp-22618),Y(CuO2)2
mp-22621,LaTiAgO4 (mp-22621),LaTiAgO4
mp-22647,TmCrO4 (mp-22647),TmCrO4
mp-22648,FeCu2SnS4 (mp-22648),FeCu2SnS4
mp-22658,Co2NiS4 (mp-22658),Co2NiS4
mp-22681,Pb2WO5 (mp-22681),Pb2WO5
mp-22720,RbSr2Nb3O10 (mp-22720),RbSr2Nb3O10
mp-22796,EuVO4 (mp-22796),EuVO4
mp-22803,Cr2CuS4 (mp-22803),Cr2CuS4
mp-2285488,WO3 (mp-2285488),WO3
mp-24706,Co3AgP3(HO6)2 (mp-24706),Co3AgP3(HO6)2
mp-24816,K2Cr2Cd(H2O5)2 (mp-24816),K2Cr2Cd(H2O5)2
mp-25203,VPO5 (mp-25203),VPO5
mp-25205,Cu5(Si2O7)2 (mp-25205),Cu5(Si2O7)2
mp-25206,NiO2 (mp-25206),NiO2
mp-25207,V2O5 (mp-25207),V2O5
mp-25210,NiO2 (mp-25210),NiO2
mp-25211,ScMo3O8 (mp-25211),ScMo3O8
mp-25213,YMo3O8 (mp-25213),YMo3O8
mp-25214,NbO2 (mp-25214),NbO2
mp-25219,K2Li2FeO4 (mp-25219),K2Li2FeO4
mp-25222,LiMnO2 (mp-25222),LiMnO2
mp-25223,MnO2 (mp-25223),MnO2
mp-25225,Ba2(CuO2)3 (mp-25225),Ba2(CuO2)3
mp-25229,CuO (mp-25229),CuO
mp-25231,Fe(SiO3)2 (mp-25231),Fe(SiO3)2
mp-25232,La4CoO8 (mp-25232),La4CoO8
mp-25233,V2O5 (mp-25233),V2O5
mp-25234,CoO2 (mp-25234),CoO2
mp-25236,FeO2 (mp-25236),FeO2
mp-25237,Mn(PO3)3 (mp-25237),Mn(PO3)3
mp-25238,Cr(SiO3)2 (mp-25238),Cr(SiO3)2
mp-25239,V(SiO3)2 (mp-25239),V(SiO3)2
mp-25240,Fe(SiO3)2 (mp-25240),Fe(SiO3)2
mp-25243,Li3V2(SiO5)2 (mp-25243),Li3V2(SiO5)2
mp-25246,FeP2O7 (mp-25246),FeP2O7
mp-25247,FeMoClO4 (mp-25247),FeMoClO4
mp-25248,Li4(CuO2)3 (mp-25248),Li4(CuO2)3
mp-25250,MoP2O7 (mp-25250),MoP2O7
mp-25259,Fe(Se2O5)2 (mp-25259),Fe(Se2O5)2
mp-25260,FeAs2O7 (mp-25260),FeAs2O7
mp-25261,Fe(SeO3)2 (mp-25261),Fe(SeO3)2
mp-25262,TiO2 (mp-25262),TiO2
mp-25265,VPO5 (mp-25265),VPO5
mp-25266,Mo2P2O11 (mp-25266),Mo2P2O11
mp-25268,CoSiO4 (mp-25268),CoSiO4
mp-25269,Ni2P3O10 (mp-25269),Ni2P3O10
mp-25270,Co2P3O10 (mp-25270),Co2P3O10
mp-25273,LiMo3O8 (mp-25273),LiMo3O8
mp-25274,Mo3O8 (mp-25274),Mo3O8
mp-24853,BaNdCo2O5 (mp-24853),BaNdCo2O5
mp-2486616,WO3 (mp-2486616),WO3
mp-2506699,BaCO3 (mp-2506699),BaCO3
mp-2506805,LiMnO2 (mp-2506805),LiMnO2
mp-2506972,VO2 (mp-2506972),VO2
mp-2517,Ca2Si (mp-2517),Ca2Si
mp-25196,VCuO4 (mp-25196),VCuO4
mp-25197,Fe(WO4)2 (mp-25197),Fe(WO4)2
mp-25198,Pr(WO4)2 (mp-25198),Pr(WO4)2
mp-25199,VO2 (mp-25199),VO2
mp-25201,Bi(PdO2)2 (mp-25201),Bi(PdO2)2
mp-25202,La2MoO6 (mp-25202),La2MoO6
mp-25323,Na2Li2FeO4 (mp-25323),Na2Li2FeO4
mp-25332,FeO2 (mp-25332),FeO2
mp-25349,MoO2 (mp-25349),MoO2
mp-25359,Mo3P3O16 (mp-25359),Mo3P3O16
mp-25372,LiCuO2 (mp-25372),LiCuO2
mp-25373,LiMnO2 (mp-25373),LiMnO2
mp-25375,WO2 (mp-25375),WO2
mp-25378,CuO2 (mp-25378),CuO2
mp-25380,CuPO4F (mp-25380),CuPO4F
mp-25382,FePO4F (mp-25382),FePO4F
mp-25383,Li(CoO2)2 (mp-25383),Li(CoO2)2
mp-25385,Li(CuO2)2 (mp-25385),Li(CuO2)2
mp-25292,Ni(WO4)2 (mp-25292),Ni(WO4)2
mp-25294,VP2O7 (mp-25294),VP2O7
mp-25296,MnBO3 (mp-25296),MnBO3
mp-25300,Fe2(PO4)3 (mp-25300),Fe2(PO4)3
mp-25301,Ti(SiO3)2 (mp-25301),Ti(SiO3)2
mp-25302,CrO2 (mp-25302),CrO2
mp-25303,FePO4 (mp-25303),FePO4
mp-25304,NiPO4 (mp-25304),NiPO4
mp-25305,Y2Ti2S2O5 (mp-25305),Y2Ti2S2O5
mp-25310,Fe(PO3)3 (mp-25310),Fe(PO3)3
mp-25316,LiNiO2 (mp-25316),LiNiO2
mp-25321,MnVO4 (mp-25321),MnVO4
mp-25386,Li(FeO2)2 (mp-25386),Li(FeO2)2
mp-25387,Li(MoO2)2 (mp-25387),Li(MoO2)2
mp-25388,Li(NiO2)2 (mp-25388),Li(NiO2)2
mp-25390,Li2CoPO4F (mp-25390),Li2CoPO4F
mp-25391,Li2CrPO4F (mp-25391),Li2CrPO4F
mp-25393,Li2FePO4F (mp-25393),Li2FePO4F
mp-25394,Li2MnPCO7 (mp-25394),Li2MnPCO7
mp-25395,Li2MnPO4F (mp-25395),Li2MnPO4F
mp-25396,Li2NiPCO7 (mp-25396),Li2NiPCO7
mp-25397,Li2NiPO4F (mp-25397),Li2NiPO4F
mp-25398,Li2PWCO7 (mp-25398),Li2PWCO7
mp-25400,Li2TiPCO7 (mp-25400),Li2TiPCO7
mp-25275,MnO2 (mp-25275),MnO2
mp-25277,Li3V2(GeO5)2 (mp-25277),Li3V2(GeO5)2
mp-25278,V2(SO4)3 (mp-25278),V2(SO4)3
mp-25279,V2O5 (mp-25279),V2O5
mp-25280,V2O5 (mp-25280),V2O5
mp-25283,VO2 (mp-25283),VO2
mp-25284,LiMn2NiO6 (mp-25284),LiMn2NiO6
mp-25285,Mn2NiO6 (mp-25285),Mn2NiO6
mp-25288,V2O5 (mp-25288),V2O5
mp-25289,LiCo(WO4)2 (mp-25289),LiCo(WO4)2
mp-25290,Co(WO4)2 (mp-25290),Co(WO4)2
mp-25291,LiNi(WO4)2 (mp-25291),LiNi(WO4)2
mp-25401,Li2TiPO4F (mp-25401),Li2TiPO4F
mp-25402,Li2VPCO7 (mp-25402),Li2VPCO7
mp-25435,TiPO4 (mp-25435),TiPO4
mp-25436,TiPO4F (mp-25436),TiPO4F
mp-25440,VPO4F (mp-25440),VPO4F
mp-25444,CoPO4F (mp-25444),CoPO4F
mp-25445,Li3FePCO7 (mp-25445),Li3FePCO7
mp-25446,Li3NiPCO7 (mp-25446),Li3NiPCO7
mp-25447,LiCrPO4 (mp-25447),LiCrPO4
mp-25448,LiCrPO4F (mp-25448),LiCrPO4F
mp-25449,LiCuPO4 (mp-25449),LiCuPO4
mp-25452,CrPO4 (mp-25452),CrPO4
mp-25454,Li2CoPCO7 (mp-25454),Li2CoPCO7
mp-25455,Li2CrPCO7 (mp-25455),Li2CrPCO7
mp-25456,Li2CuPCO7 (mp-25456),Li2CuPCO7
mp-25457,Li2FePCO7 (mp-25457),Li2FePCO7
mp-25458,Li3CoPCO7 (mp-25458),Li3CoPCO7
mp-25461,Li3MnPCO7 (mp-25461),Li3MnPCO7
mp-25462,Li3TiPCO7 (mp-25462),Li3TiPCO7
mp-25463,Li3VPCO7 (mp-25463),Li3VPCO7
mp-25464,LiCoPCO7 (mp-25464),LiCoPCO7
mp-25465,LiCoPO4F (mp-25465),LiCoPO4F
mp-25466,LiCuPCO7 (mp-25466),LiCuPCO7
mp-25467,LiWO2 (mp-25467),LiWO2
mp-25468,NiPO4F (mp-25468),NiPO4F
mp-25542,LiMnO2 (mp-25542),LiMnO2
mp-25418,LiTiPCO7 (mp-25418),LiTiPCO7
mp-25420,LiTiPO4F (mp-25420),LiTiPO4F
mp-25421,LiVPCO7 (mp-25421),LiVPCO7
mp-25422,LiVPO4 (mp-25422),LiVPO4
mp-25423,LiVPO4F (mp-25423),LiVPO4F
mp-25424,MnO2 (mp-25424),MnO2
mp-25426,MnPO4F (mp-25426),MnPO4F
mp-25427,MoO2 (mp-25427),MoO2
mp-25428,NiO2 (mp-25428),NiO2
mp-25431,PWO4 (mp-25431),PWO4
mp-25432,PWO4F (mp-25432),PWO4F
mp-25433,TiO2 (mp-25433),TiO2
mp-25403,Li2VPO4F (mp-25403),Li2VPO4F
mp-25405,LiCuPO4F (mp-25405),LiCuPO4F
mp-25406,LiFePCO7 (mp-25406),LiFePCO7
mp-25407,LiFePO4F (mp-25407),LiFePO4F
mp-25408,LiMnPCO7 (mp-25408),LiMnPCO7
mp-25410,LiMnPO4F (mp-25410),LiMnPO4F
mp-25411,LiNiO2 (mp-25411),LiNiO2
mp-25412,LiNiPCO7 (mp-25412),LiNiPCO7
mp-25413,LiNiPO4F (mp-25413),LiNiPO4F
mp-25414,LiPWCO7 (mp-25414),LiPWCO7
mp-25416,LiPWO4F (mp-25416),LiPWO4F
mp-25417,LiTiO2 (mp-25417),LiTiO2
mp-25544,KMnO2 (mp-25544),KMnO2
mp-25571,MoO2 (mp-25571),MoO2
mp-25823,LiNi2(PO3)5 (mp-25823),LiNi2(PO3)5
mp-25825,LiFe4(PO4)3 (mp-25825),LiFe4(PO4)3
mp-25826,Fe4(PO4)3 (mp-25826),Fe4(PO4)3
mp-25827,LiMo2P3O11 (mp-25827),LiMo2P3O11
mp-25828,Mo2P3O11 (mp-25828),Mo2P3O11
